物品/地点,类型,等级,备注,X坐标,Y坐标,链接标识
"volcanic_grade_01","火山蛋","","","-574","-647","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-581","-642","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-582","-625","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-560","-600","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-538","-599","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-562","-616","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-526","-636","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-526","-612","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-510","-599","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-488","-579","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-515","-573","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-533","-565","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-541","-570","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-565","-558","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-478","-623","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-456","-644","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-459","-621","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-474","-665","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-484","-716","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-425","-700","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-344","-681","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-372","-645","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-407","-603","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-434","-631","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-343","-640","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-444","-571","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-649","-655","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-635","-625","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-686","-590","volcanic_grade_01"
"volcanic_grade_01","火山蛋","","","-694","-553","volcanic_grade_01"
"volcanic_grade_02","火山蛋","","","-479","-523","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-484","-500","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-499","-519","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-504","-539","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-482","-564","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-503","-559","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-518","-550","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-549","-553","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-576","-543","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-600","-551","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-580","-520","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-582","-485","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-635","-526","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-634","-550","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-650","-514","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-632","-489","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-658","-501","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-614","-483","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-617","-501","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-553","-494","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-555","-522","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-488","-485","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-505","-448","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-547","-484","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-544","-468","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-457","-487","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-440","-474","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-418","-465","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-391","-436","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-404","-441","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-436","-405","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-431","-432","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-452","-434","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-477","-456","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-516","-464","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-490","-431","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-494","-415","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-447","-371","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-476","-369","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-499","-381","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-456","-402","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-472","-349","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-514","-386","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-541","-433","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-550","-454","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-563","-439","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-604","-426","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-560","-374","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-589","-394","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-602","-399","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-583","-423","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-607","-425","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-611","-415","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-596","-442","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-577","-454","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-568","-473","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-563","-495","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-575","-511","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-624","-323","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-749","-481","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-761","-506","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-782","-489","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-765","-529","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-711","-538","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-676","-514","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-762","-570","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-765","-542","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-752","-585","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-746","-547","volcanic_grade_02"
"volcanic_grade_02","火山蛋","","","-701","-549","volcanic_grade_02"
"Coal Cluster","石炭矿簇","","","57","-668",""
"Coal Cluster","石炭矿簇","","","-150","-330",""
"Coal Cluster","石炭矿簇","","","-169","-220",""
"Coal Cluster","石炭矿簇","","","147","159",""
"Coal Cluster","石炭矿簇","","","-237","-381",""
"Ore Cluster","金属矿簇","","","-339","-195",""
"Ore Cluster","金属矿簇","","","-339","-198",""
"Ore Cluster","金属矿簇","","","-251","-461",""
"Ore Cluster","金属矿簇","","","-152","-330",""
"Ore Cluster","金属矿簇","","","-167","-222",""
"Ore Cluster","金属矿簇","","","36","-50",""
"Ore Cluster","金属矿簇","","","35","-44",""
"Ore Cluster","金属矿簇","","","212","-134",""
"Pure Quartz Cluster","纯水晶矿簇","","","149","155",""
"Pure Quartz Cluster","纯水晶矿簇","","","34","-50",""
"Pure Quartz Cluster","纯水晶矿簇","","","33","-44",""
"Pure Quartz Cluster","纯水晶矿簇","","","212","-135",""
"Pure Quartz Cluster","纯水晶矿簇","","","294","-97",""
"Sulfur Cluster","硫磺矿簇","","","-344","-200",""
"Sulfur Cluster","硫磺矿簇","","","-249","-456",""
"Sulfur Cluster","硫磺矿簇","","","293","-98",""
"Sulfur Cluster","硫磺矿簇","","","-237","-379",""
"石炭","石炭","","","-147","-329",""
"石炭","石炭","","","-147","-333",""
"石炭","石炭","","","-150","-329",""
"石炭","石炭","","","-152","-335",""
"石炭","石炭","","","-147","-331",""
"石炭","石炭","","","-144","-331",""
"石炭","石炭","","","-172","-223",""
"石炭","石炭","","","-171","-223",""
"石炭","石炭","","","-168","-217",""
"石炭","石炭","","","-172","-219",""
"石炭","石炭","","","-171","-218",""
"石炭","石炭","","","-172","-224",""
"石炭","石炭","","","144","161",""
"石炭","石炭","","","150","158",""
"石炭","石炭","","","145","162",""
"石炭","石炭","","","-235","-382",""
"石炭","石炭","","","-239","-377",""
"石炭","石炭","","","-234","-384",""
"石炭","石炭","","","-234","-382",""
"石炭","石炭","","","60","-662",""
"石炭","石炭","","","25","-674",""
"石炭","石炭","","","41","-662",""
"石炭","石炭","","","55","-673",""
"金属矿石","金属矿石","","","-337","-192",""
"金属矿石","金属矿石","","","-340","-193",""
"金属矿石","金属矿石","","","-342","-197",""
"金属矿石","金属矿石","","","-336","-193",""
"金属矿石","金属矿石","","","-335","-200",""
"金属矿石","金属矿石","","","-338","-200",""
"金属矿石","金属矿石","","","-338","-196",""
"金属矿石","金属矿石","","","-336","-194",""
"金属矿石","金属矿石","","","-342","-199",""
"金属矿石","金属矿石","","","-335","-195",""
"金属矿石","金属矿石","","","-252","-463",""
"金属矿石","金属矿石","","","-250","-461",""
"金属矿石","金属矿石","","","-248","-464",""
"金属矿石","金属矿石","","","-253","-458",""
"金属矿石","金属矿石","","","-151","-328",""
"金属矿石","金属矿石","","","-157","-330",""
"金属矿石","金属矿石","","","-150","-333",""
"金属矿石","金属矿石","","","-149","-332",""
"金属矿石","金属矿石","","","-167","-225",""
"金属矿石","金属矿石","","","-165","-221",""
"金属矿石","金属矿石","","","-170","-220",""
"金属矿石","金属矿石","","","-168","-224",""
"金属矿石","金属矿石","","","-163","-225",""
"金属矿石","金属矿石","","","-169","-219",""
"金属矿石","金属矿石","","","-165","-220",""
"金属矿石","金属矿石","","","-163","-219",""
"金属矿石","金属矿石","","","34","-51",""
"金属矿石","金属矿石","","","38","-52",""
"金属矿石","金属矿石","","","37","-52",""
"金属矿石","金属矿石","","","35","-48",""
"金属矿石","金属矿石","","","38","-46",""
"金属矿石","金属矿石","","","36","-42",""
"金属矿石","金属矿石","","","38","-42",""
"金属矿石","金属矿石","","","36","-44",""
"金属矿石","金属矿石","","","215","-132",""
"金属矿石","金属矿石","","","211","-130",""
"金属矿石","金属矿石","","","208","-131",""
"金属矿石","金属矿石","","","211","-136",""
"金属矿石","金属矿石","","","216","-136",""
"纯水晶","纯水晶","","","149","159",""
"纯水晶","纯水晶","","","145","153",""
"纯水晶","纯水晶","","","151","152",""
"纯水晶","纯水晶","","","151","158",""
"纯水晶","纯水晶","","","147","152",""
"纯水晶","纯水晶","","","33","-47",""
"纯水晶","纯水晶","","","33","-52",""
"纯水晶","纯水晶","","","31","-52",""
"纯水晶","纯水晶","","","37","-52",""
"纯水晶","纯水晶","","","37","-49",""
"纯水晶","纯水晶","","","38","-51",""
"纯水晶","纯水晶","","","32","-45",""
"纯水晶","纯水晶","","","34","-42",""
"纯水晶","纯水晶","","","30","-43",""
"纯水晶","纯水晶","","","33","-45",""
"纯水晶","纯水晶","","","212","-132",""
"纯水晶","纯水晶","","","214","-139",""
"纯水晶","纯水晶","","","210","-132",""
"纯水晶","纯水晶","","","210","-136",""
"纯水晶","纯水晶","","","208","-138",""
"纯水晶","纯水晶","","","208","-133",""
"纯水晶","纯水晶","","","297","-93",""
"纯水晶","纯水晶","","","290","-99",""
"纯水晶","纯水晶","","","292","-94",""
"纯水晶","纯水晶","","","296","-98",""
"纯水晶","纯水晶","","","297","-95",""
"纯水晶","纯水晶","","","296","-95",""
"硫磺","硫磺","","","-347","-200",""
"硫磺","硫磺","","","-345","-197",""
"硫磺","硫磺","","","-347","-198",""
"硫磺","硫磺","","","-342","-198",""
"硫磺","硫磺","","","-348","-198",""
"硫磺","硫磺","","","-251","-460",""
"硫磺","硫磺","","","-245","-457",""
"硫磺","硫磺","","","-244","-453",""
"硫磺","硫磺","","","-251","-452",""
"硫磺","硫磺","","","-252","-459",""
"硫磺","硫磺","","","296","-95",""
"硫磺","硫磺","","","290","-100",""
"硫磺","硫磺","","","293","-94",""
"硫磺","硫磺","","","295","-97",""
"硫磺","硫磺","","","294","-96",""
"硫磺","硫磺","","","291","-99",""
"硫磺","硫磺","","","294","-97",""
"硫磺","硫磺","","","292","-95",""
"硫磺","硫磺","","","-242","-378",""
"硫磺","硫磺","","","-240","-383",""
"硫磺","硫磺","","","-235","-377",""
"硫磺","硫磺","","","-240","-378",""
"硫磺","硫磺","","","-235","-381",""
"漂流者的手记　Day5","手记","","","162","449","Castaways_Journal_-_Day_5"
"比约恩·塞里格森的日记1","手记","","","-1079","-1315","Bjorn_Seligsson%E2%80%99s_Diary_-_1"
"比约恩·塞里格森的日记2","手记","","","-968","-1172","Bjorn_Seligssons_Diary_-_2"
"比约恩·塞里格森的日记3","手记","","","-841","-1213","Bjorn_Seligsson%E2%80%99s_Diary_-_3"
"比约恩·塞里格森的日记4","手记","","","-661","-938","Bjorn_Seligsson%E2%80%99s_Diary_-_4"
"比约恩·塞里格森的日记5","手记","","","-1306","-1686","Bjorn_Seligsson%E2%80%99s_Diary_-_5"
"马库斯·德莱顿的日记2","手记","","","597","330","Marcus_Drydens_Diary_-_2"
"马库斯·德莱顿的日记3","手记","","","433","535","Marcus_Drydens_Diary_-_3"
"佐伊·雷恩的日记2 ","手记","","","168","-554","Zoe_Raynes_Diary_-_2"
"佐伊·雷恩的日记3","手记","","","126","-337","Zoe_Raynes_Diary_-_3"
"佐伊·雷恩的日记4","手记","","","-397","-168","Zoe_Raynes_Diary_-_4"
"漂流者的手记　Day6","手记","","","-234","-188","Castaways_Journal_-_Day_6"
"佐伊·雷恩的日记5","手记","","","-359","-187","Zoe_Raynes_Diary_-_5"
"一封笔迹稚嫩的信","手记","","","-223","-135","A_letter_penned_in_crude_handwriting%3A"
"漂流者的手记　Day11","手记","","","122","-396","Castaways_Journal_-_Day_11"
"漂流者的手记　Day12-1","手记","","","-170","-467","Castaways_Journal_-_Day_12-1"
"漂流者的手记　Day12-2","手记","","","111","33","Castaways_Journal_-_Day_12-2"
"漂流者的手记　Day15","手记","","","312","-49","Castaways_Journal_-_Day_15"
"漂流者的手记　Day18","手记","","","34","-417","Castaways_Journal_-_Day_18"
"漂流者的手记　Day22","手记","","","495","11","Castaways_Journal_-_Day_22"
"漂流者的手记　Day30","手记","","","289","192","Castaways_Journal_-_Day_30"
"漂流者的手记　Day32","手记","","","512","391","Castaways_Journal_-_Day_32"
"黑崎纱夜的日记1","手记","","","-590","203","Saya_Kurosakis_Diary_-_1"
"黑崎纱夜的日记5","手记","","","-677","229","Saya_Kurosakis_Diary_-_5"
"黑崎纱夜的日记2","手记","","","-484","259","Saya_Kurosakis_Diary_-_2"
"黑崎纱夜的日记3","手记","","","-696","84","Saya_Kurosakis_Diary_-_3"
"黑崎纱夜的日记4","手记","","","-627","231","Saya_Kurosakis_Diary_-_4"
"漂流者的手记　Day3","手记","","","189","-378","Castaways_Journal_-_Day_3"
"漂流者的手记　Day -xx","手记","","","135","-471","Castaways_Journal_-_Day_XX"
"佐伊·雷恩的日记1","手记","","","-4","-503","Zoe_Raynes_Diary_-_1"
"漂流者的手记　Day1-1","手记","","","259","-522","Castaways_Journal_-_Day_1-1"
"漂流者的手记　Day1-2","手记","","","86","-459","Castaways_Journal_-_Day_1-2"
"漂流者的手记　Day2","手记","","","238","-505","Castaways_Journal_Day_2"
"漂流者的手记　Day8","手记","","","64","-418","Castaways_Journal_-_Day_8"
"漂流者的手记　Day38","手记","","","-263","-134","Castaways_Journal_-_Day_38"
"莉莉·艾佛哈特的日记3","手记","","","-7","-265","Lily_Everharts_Diary_-_3"
"漂流者的手记　Day10","手记","","","-19","-372","Castaways_Journal_-_Day_10"
"漂流者的手记　Day29","手记","","","-405","-607","Castaways_Journal_-_Day_29"
"漂流者的手记　Day25","手记","","","-725","-656","Castaways_Journal_-_Day_25"
"阿克塞尔·特拉弗斯的日记1","手记","","","-668","-274","Axel_Travers_Diary_-_1"
"漂流者的手记　Day13","手记","","","-564","-224","Castaways_Journal_-_Day_13"
"漂流者的手记　Day0","手记","","","-447","-292","Castaways_Journal_-_Day_0"
"莉莉·艾佛哈特的日记1","手记","","","-51","-216","Lily_Everharts_Diary_-_1"
"莉莉·艾佛哈特的日记2","手记","","","218","-257","Lily_Everharts_Diary_-_2"
"漂流者的手记　Day12-3","手记","","","184","26","Castaways_Journal_-_Day_12-3"
"维克托·阿什福德的日记1","手记","","","-88","178","Victor_Ashfords_Diary_-_1"
"维克托·阿什福德的日记2","手记","","","-136","587","Victor_Ashfords_Diary_-_2"
"维克托·阿什福德的日记3","手记","","","-187","496","Victor_Ashfords_Diary_-_3"
"马库斯·德莱顿的日记1","手记","","","339","363","Marcus_Drydens_Diary_-_1"
"苍璃的日记1","手记","","","-250","-1420","Auris_Diary_-_1"
"苍璃的日记2","手记","","","-239","-1480","Auris_Diary_-_2"
"苍璃的日记6","手记","","","-561","-1341","Auris_Diary_-_6"
"苍璃的日记3","手记","","","-583","-1499","Auris_Diary_-_3"
